ID,item_cnt_month
127497,1.4820619
127498,1.4820619
127499,1.6216643
127500,2.2735894
127501,1.6216643
127502,2.2735894
127503,2.2735894
127504,2.2735894
127505,2.2735894
127506,2.2735894
127507,1.6216643
127508,1.4820619
127509,2.2735894
127510,2.4398208
127511,2.2735894
127512,1.6216643
127513,2.2735894
127514,2.2735894
127515,2.2735894
127516,1.8962097
127517,1.6216643
127518,2.5794232
127519,2.2735894
127520,1.4820619
127521,2.2735894
127522,3.2536829
127523,2.2735894
127524,2.5794232
127525,2.2735894
127526,2.2735894
127527,2.2735894
127528,2.2735894
127529,2.133987
127530,2.2735894
127531,2.2735894
127532,2.2735894
127533,3.6221862
127534,2.2735894
127535,2.2735894
127536,2.2735894
127537,3.6221862
127538,1.7621721
127539,1.7621721
127540,1.7621721
127541,2.5794232
127542,2.5794232
127543,2.5794232
127544,1.6225697
127545,1.7621721
127546,1.7621721
127547,1.7621721
127548,1.7621721
127549,1.7621721
127550,1.7621721
127551,1.7621721
127552,1.6216643
127553,1.7621721
127554,2.5794232
127555,2.5794232
127556,2.2735894
127557,2.2735894
127558,3.6221862
127559,2.2735894
127560,2.2735894
127561,2.2735894
127562,2.2735894
127563,2.5794232
127564,2.5794232
127565,1.6216643
127566,2.2735894
127567,2.2735894
127568,3.6221862
127569,2.2735894
127570,1.6216643
127571,2.2735894
127572,2.2735894
127573,2.5794232
127574,2.5794232
127575,2.2735894
127576,1.6216643
127577,2.5794232
127578,2.2735894
127579,2.2735894
127580,2.5794232
127581,2.2735894
127582,2.2735894
127583,2.2735894
127584,2.2735894
127585,2.2735894
127586,2.2735894
127587,1.6216643
127588,2.5794232
127589,2.5794232
127590,2.2735894
127591,2.2735894
127592,2.5794232
127593,3.6221862
127594,2.2735894
127595,1.4820619
127596,2.2735894
127597,2.2735894
127598,2.2735894
127599,3.6221862
127600,2.2735894
127601,2.2735894
127602,2.2735894
127603,2.2735894
127604,2.2735894
127605,1.6216643
127606,1.6216643
127607,2.2735894
127608,1.4820619
127609,1.6216643
127610,2.2735894
127611,2.2735894
127612,2.2735894
127613,2.2735894
127614,2.2735894
127615,2.2735894
127616,1.6216643
127617,1.6216643
127618,1.8962097
127619,1.7566073
127620,1.7566073
127621,1.7566073
127622,1.7566073
127623,1.7566073
127624,1.8962097
127625,1.8962097
127626,1.8962097
127627,1.4820619
127628,1.6216643
127629,1.4820619
127630,1.8962097
127631,1.4820619
127632,2.5794232
127633,2.5794232
127634,1.7566073
127635,1.6216643
127636,1.6216643
127637,1.6216643
127638,1.6216643
127639,1.6216643
127640,1.4820619
127641,1.4820619
127642,1.4820619
127643,1.6216643
127644,1.7621721
127645,1.7621721
127646,1.7621721
127647,1.6216643
127648,1.6216643
127649,1.7621721
127650,1.6216643
127651,1.4820619
127652,2.2735894
127653,1.4820619
127654,1.6216643
127655,1.4820619
127656,1.6216643
127657,1.6216643
127658,1.6216643
127659,1.6216643
127660,1.4820619
127661,1.4820619
127662,1.6216643
127663,1.7621721
127664,1.6216643
127665,1.4820619
127666,1.4820619
127667,1.6216643
127668,1.6216643
127669,1.4820619
127670,1.4820619
127671,1.4820619
127672,1.6216643
127673,2.5794232
127674,2.5794232
127675,2.2735894
127676,2.4398208
127677,1.4820619
127678,1.6216643
127679,1.4820619
127680,1.6216643
127681,1.6216643
127682,1.4820619
127683,1.6216643
127684,1.4820619
127685,1.4820619
127686,1.4820619
127687,1.6216643
127688,1.6216643
127689,1.6216643
127690,2.5794232
127691,2.5794232
127692,1.6216643
127693,2.2735894
127694,2.5794232
127695,2.2735894
127696,2.2735894
127697,2.5794232
127698,2.5794232
127699,2.2735894
127700,2.5794232
127701,2.2735894
127702,2.2735894
127703,2.2735894
127704,2.2735894
127705,2.2735894
127706,2.2735894
127707,2.2735894
127708,2.5794232
127709,2.5794232
127710,2.5794232
127711,1.4820619
127712,1.4820619
127713,1.6216643
127714,2.2735894
127715,2.5794232
127716,2.4398208
127717,2.4398208
127718,2.5794232
127719,2.5794232
127720,2.2735894
127721,2.5794232
127722,2.2735894
127723,2.2735894
127724,2.2735894
127725,2.2735894
127726,2.2735894
127727,2.2735894
127728,2.5794232
127729,1.6216643
127730,2.5794232
127731,2.2735894
127732,2.2735894
127733,2.5794232
127734,2.2735894
127735,2.2735894
127736,2.2735894
127737,2.2735894
127738,2.2735894
127739,2.5794232
127740,1.4820619
127741,1.4820619
127742,2.2735894
127743,2.5794232
127744,1.6216643
127745,1.6216643
127746,2.5794232
127747,2.2735894
127748,2.5794232
127749,2.2735894
127750,2.2735894
127751,2.133987
127752,2.5794232
127753,2.2735894
127754,2.2735894
127755,2.2735894
127756,1.6216643
127757,1.4820619
127758,1.7621721
127759,1.4820619
127760,1.6216643
127761,1.4820619
127762,1.6216643
127763,1.6216643
127764,1.6216643
127765,2.2735894
127766,1.4820619
127767,1.6216643
127768,1.6216643
127769,1.6216643
127770,1.6216643
127771,1.4820619
127772,1.6216643
127773,1.4820619
127774,4.4645834
127775,1.4820619
127776,1.6216643
127777,1.7621721
127778,1.6216643
127779,1.6216643
127780,1.6216643
127781,1.6216643
127782,1.8962097
127783,1.6216643
127784,1.6216643
127785,1.6216643
127786,1.6216643
127787,1.6216643
127788,1.6216643
127789,1.6225697
127790,1.6216643
127791,1.6225697
127792,1.6216643
127793,1.6216643
127794,1.6225697
127795,1.6225697
127796,1.6216643
127797,1.6225697
127798,1.4820619
127799,1.6216643
127800,1.4820619
127801,2.5794232
127802,2.2735894
127803,2.2735894
127804,2.2735894
127805,1.4820619
127806,1.4820619
127807,1.4820619
127808,1.4820619
127809,1.4820619
127810,1.6216643
127811,1.6216643
127812,1.6216643
127813,1.6216643
127814,1.6216643
127815,1.7566073
127816,1.8962097
127817,1.6216643
127818,1.4820619
127819,1.4820619
127820,1.4820619
127821,1.4820619
127822,1.4820619
127823,1.4820619
127824,1.4820619
127825,1.4820619
127826,1.4820619
127827,1.6216643
127828,1.6216643
127829,1.6216643
127830,1.6216643
127831,1.6216643
127832,1.4820619
127833,1.4820619
127834,1.6216643
127835,1.4820619
127836,1.7621721
127837,1.7621721
127838,1.7621721
127839,1.6225697
127840,1.4820619
127841,2.2735894
127842,1.4820619
127843,1.4820619
127844,1.6216643
127845,1.6216643
127846,2.4398208
127847,2.4398208
127848,1.6216643
127849,1.4820619
127850,2.2735894
127851,2.2735894
127852,1.4820619
127853,2.2735894
127854,1.6216643
127855,2.2735894
127856,2.2735894
127857,2.2735894
127858,1.4820619
127859,2.2735894
127860,2.2735894
127861,2.5794232
127862,2.2735894
127863,1.4820619
127864,2.5794232
127865,1.4820619
127866,1.4820619
127867,1.4820619
127868,1.6216643
127869,1.6225697
127870,1.7621721
127871,1.6225697
127872,1.7621721
127873,1.6216643
127874,1.6216643
127875,1.6216643
127876,1.6216643
127877,1.6216643
127878,1.6216643
127879,1.6216643
127880,2.5794232
127881,1.4820619
127882,1.4820619
127883,1.6216643
127884,1.4820619
127885,1.4820619
127886,1.4820619
127887,1.6216643
127888,1.4820619
127889,1.4820619
127890,1.6216643
127891,1.6216643
127892,2.5794232
127893,2.5794232
127894,1.6216643
127895,1.6216643
127896,2.5794232
127897,2.5794232
127898,2.2735894
127899,2.2735894
127900,1.6216643
127901,1.6216643
127902,2.5794232
127903,2.2735894
127904,2.2735894
127905,2.2735894
127906,2.2735894
127907,2.2735894
127908,1.4820619
127909,2.2735894
127910,1.6216643
127911,2.5794232
127912,2.2735894
127913,3.6221862
127914,2.2735894
127915,2.5794232
127916,2.2735894
127917,2.2735894
127918,2.5794232
127919,1.6216643
127920,1.6216643
127921,1.6216643
127922,2.2735894
127923,2.2735894
127924,2.2735894
127925,2.2735894
127926,2.2735894
127927,1.6216643
127928,2.5794232
127929,2.2735894
127930,2.2735894
127931,2.2735894
127932,1.6216643
127933,2.5794232
127934,2.2735894
127935,2.5794232
127936,1.6216643
127937,2.2735894
127938,1.6216643
127939,1.4820619
127940,2.2735894
127941,2.2735894
127942,2.2735894
127943,2.2735894
127944,2.2735894
127945,2.133987
127946,2.2735894
127947,2.2735894
127948,2.2735894
127949,2.2735894
127950,2.2735894
127951,2.2735894
127952,2.2735894
127953,2.2735894
127954,2.2735894
127955,2.2735894
127956,2.2735894
127957,1.4820619
127958,2.2735894
127959,2.4398208
127960,95.26703
127961,1.6216643
127962,1.4820619
127963,1.4820619
127964,1.4820619
127965,1.4820619
127966,1.6216643
127967,1.4820619
127968,1.4820619
127969,1.4820619
127970,1.6216643
127971,1.7621721
127972,1.6216643
127973,1.6216643
127974,1.4820619
127975,1.4820619
127976,1.4820619
127977,1.4820619
127978,1.7566073
127979,1.6216643
127980,1.8962097
127981,1.8962097
127982,1.8962097
127983,1.8962097
127984,1.8962097
127985,1.8962097
127986,1.8962097
127987,1.8962097
127988,1.8962097
127989,1.8962097
127990,1.8962097
127991,1.8962097
127992,1.8962097
127993,1.7566073
127994,1.6216643
127995,1.8962097
127996,1.6216643
127997,2.5794232
127998,2.2735894
127999,2.2735894
128000,2.5794232
128001,2.5794232
128002,2.2735894
128003,1.8962097
128004,2.2735894
128005,2.2735894
128006,2.2735894
128007,1.6216643
128008,2.2735894
128009,2.2735894
128010,1.6216643
128011,1.6216643
128012,1.6216643
128013,1.6216643
128014,2.2735894
128015,2.5794232
128016,1.6216643
128017,2.2735894
128018,2.2735894
128019,2.2735894
128020,2.2735894
128021,2.5794232
128022,2.5794232
128023,2.2735894
128024,2.2735894
128025,2.5794232
128026,1.6216643
128027,1.4820619
128028,1.4820619
128029,1.4820619
128030,2.2735894
128031,2.2735894
128032,1.6216643
128033,1.6216643
128034,1.6216643
128035,1.6216643
128036,2.2735894
128037,1.4820619
128038,2.5794232
128039,1.6216643
128040,2.5794232
128041,2.2735894
128042,2.2735894
128043,2.5794232
128044,2.2735894
128045,2.2735894
128046,2.2735894
128047,2.2735894
128048,2.2735894
128049,1.8962097
128050,2.5794232
128051,2.2735894
128052,2.2735894
128053,1.8962097
128054,2.5704691
128055,2.2735894
128056,1.6216643
128057,2.2735894
128058,1.6216643
128059,2.2735894
128060,2.2735894
128061,2.5794232
128062,1.6216643
128063,1.6216643
128064,1.6216643
128065,1.6216643
128066,1.4820619
128067,2.2735894
128068,2.5794232
128069,1.8962097
128070,2.5794232
128071,1.6216643
128072,1.6216643
128073,1.6216643
128074,1.6216643
128075,1.6216643
128076,1.4820619
128077,1.6216643
128078,2.2735894
128079,2.2735894
128080,1.6216643
128081,1.6216643
128082,1.6216643
128083,1.6216643
128084,1.6216643
128085,1.6216643
128086,1.6216643
128087,4.3249807
128088,4.3249807
128089,4.3249807
128090,1.6216643
128091,1.6216643
128092,1.6216643
128093,1.8962097
128094,1.6216643
128095,1.4820619
128096,1.4820619
128097,1.6216643
128098,1.4820619
128099,1.6216643
128100,1.8962097
128101,1.8962097
128102,1.6216643
128103,1.4820619
128104,1.6216643
128105,1.6216643
128106,1.6216643
128107,1.6216643
128108,2.2735894
128109,2.2735894
128110,2.2735894
128111,2.2735894
128112,2.5794232
128113,2.5794232
128114,1.6216643
128115,2.2735894
128116,2.2735894
128117,2.2735894
128118,2.2735894
128119,2.2735894
128120,2.2735894
128121,2.5794232
128122,2.2735894
128123,2.2735894
128124,1.6216643
128125,1.6216643
128126,1.6216643
128127,1.4820619
128128,1.4820619
128129,1.4820619
128130,1.6216643
128131,1.6216643
128132,2.133987
128133,2.2735894
128134,1.8962097
128135,2.2735894
128136,1.6216643
128137,2.2735894
128138,1.4820619
128139,2.2735894
128140,2.2735894
128141,2.2735894
128142,2.2735894
128143,2.2735894
128144,1.4820619
128145,1.6216643
128146,1.4820619
128147,1.6216643
128148,1.6216643
128149,2.2735894
128150,1.4820619
128151,2.2735894
128152,1.6216643
128153,1.4820619
128154,2.5794232
128155,2.2735894
128156,1.8962097
128157,1.8962097
128158,1.8962097
128159,2.4398208
128160,1.6216643
128161,1.6216643
128162,1.6216643
128163,2.5794232
128164,2.2735894
128165,2.5794232
128166,1.6216643
128167,1.6216643
128168,1.4820619
128169,2.2735894
128170,1.8962097
128171,2.2735894
128172,2.2735894
128173,2.2735894
128174,1.6216643
128175,1.6216643
128176,2.2735894
128177,2.2735894
128178,2.2735894
128179,2.2735894
128180,3.6221862
128181,2.2735894
128182,2.5794232
128183,2.5794232
128184,1.4820619
128185,1.4820619
128186,2.2735894
128187,2.2735894
128188,1.4820619
128189,1.6216643
128190,1.4820619
128191,1.4820619
128192,1.4820619
128193,1.4820619
128194,1.6216643
128195,2.2735894
128196,1.6216643
128197,1.6216643
128198,1.6216643
128199,1.6216643
128200,1.6216643
128201,1.6216643
128202,1.6216643
128203,1.6216643
128204,1.6216643
128205,1.6216643
128206,1.4820619
128207,1.6216643
128208,1.6216643
128209,2.2735894
128210,1.6216643
128211,1.6216643
128212,1.4820619
128213,1.6225697
128214,1.4820619
128215,1.7621721
128216,1.7621721
128217,1.7621721
128218,1.6216643
128219,1.6216643
128220,1.6216643
128221,1.4820619
128222,1.6216643
128223,2.4398208
128224,1.4820619
128225,1.6216643
128226,1.4820619
128227,1.4820619
128228,1.6216643
128229,1.6216643
128230,1.4820619
128231,1.4820619
128232,2.4398208
128233,1.4820619
128234,1.6216643
128235,1.6216643
128236,1.4820619
128237,1.6216643
128238,1.6216643
128239,1.4820619
128240,1.4820619
128241,1.6216643
128242,1.4820619
128243,1.6216643
128244,1.6216643
128245,1.6216643
128246,1.6216643
128247,1.6216643
128248,1.4820619
128249,1.6216643
128250,1.6216643
128251,1.4820619
128252,1.6216643
128253,1.4820619
128254,2.2735894
128255,1.6216643
128256,1.6216643
128257,1.6216643
128258,1.6216643
128259,1.6216643
128260,2.2735894
128261,1.6216643
128262,2.2735894
128263,1.6216643
128264,1.6216643
128265,1.4820619
128266,2.5794232
128267,2.5794232
128268,1.6216643
128269,1.6216643
128270,1.4820619
128271,1.6216643
128272,1.6216643
128273,1.6216643
128274,1.6216643
128275,1.6216643
128276,1.6216643
128277,1.6216643
128278,1.6216643
128279,1.6216643
128280,1.6216643
128281,1.6216643
128282,1.6216643
128283,1.6216643
128284,1.6216643
128285,1.6216643
128286,1.6216643
128287,1.6216643
128288,1.6216643
128289,1.6216643
128290,1.6216643
128291,1.6216643
128292,1.6216643
128293,1.6216643
128294,1.6216643
128295,1.6216643
128296,1.6216643
128297,1.6216643
128298,1.6216643
128299,1.6216643
128300,1.6216643
128301,1.4820619
128302,1.6216643
128303,1.4820619
128304,1.6216643
128305,1.6216643
128306,1.6216643
128307,1.4820619
128308,1.8962097
128309,1.8962097
128310,1.8962097
128311,1.8962097
128312,1.8962097
128313,1.8962097
128314,1.4820619
128315,1.7621721
128316,1.6216643
128317,1.6216643
128318,1.4820619
128319,1.4820619
128320,2.2735894
128321,1.8962097
128322,1.6216643
128323,1.6216643
128324,1.4820619
128325,1.4820619
128326,1.6216643
128327,1.6216643
128328,1.6216643
128329,1.6216643
128330,1.6216643
128331,1.6216643
128332,1.7621721
128333,1.7621721
128334,1.4820619
128335,1.6216643
128336,1.6216643
128337,1.6216643
128338,1.6216643
128339,1.4820619
128340,1.6216643
128341,1.4820619
128342,1.4820619
128343,1.6216643
128344,1.6216643
128345,1.6216643
128346,1.6216643
128347,1.6216643
128348,1.6216643
128349,1.6216643
128350,1.6216643
128351,1.7621721
128352,1.6216643
128353,1.6216643
128354,1.6216643
128355,1.6216643
128356,1.7621721
128357,1.7621721
128358,1.6216643
128359,1.4820619
128360,1.6216643
128361,1.6216643
128362,1.6216643
128363,1.6216643
128364,1.6216643
128365,1.6216643
128366,1.6216643
128367,1.6216643
128368,1.6216643
128369,1.6216643
128370,1.6216643
128371,1.6216643
128372,1.6216643
128373,1.6216643
128374,1.8962097
128375,1.7621721
128376,1.6216643
128377,1.6216643
128378,1.6216643
128379,1.4820619
128380,1.6216643
128381,2.2735894
128382,1.6216643
128383,1.6216643
128384,1.6216643
128385,1.7621721
128386,1.6216643
128387,1.4820619
128388,1.4820619
128389,1.6216643
128390,1.6216643
128391,1.6216643
128392,1.6216643
128393,1.6216643
128394,1.6216643
128395,1.7621721
128396,1.6216643
128397,1.6216643
128398,1.6216643
128399,1.4820619
128400,1.6216643
128401,2.5794232
128402,2.2735894
128403,1.4820619
128404,2.2735894
128405,2.2735894
128406,2.2735894
128407,2.2735894
128408,1.8962097
128409,1.8962097
128410,1.8962097
128411,1.8962097
128412,1.6216643
128413,1.4820619
128414,1.6216643
128415,1.6216643
128416,1.6216643
128417,1.6216643
128418,1.4820619
128419,2.2735894
128420,2.2735894
128421,2.5794232
128422,2.2735894
128423,2.2735894
128424,2.5794232
128425,2.2735894
128426,1.8962097
128427,1.8962097
128428,1.6216643
128429,1.6216643
128430,1.6216643
128431,1.6216643
128432,1.6216643
128433,1.6216643
128434,1.6216643
128435,1.6216643
128436,1.6216643
128437,1.6216643
128438,1.6216643
128439,1.6216643
128440,1.6216643
128441,1.6216643
128442,1.6216643
128443,1.6216643
128444,2.5794232
128445,1.6216643
128446,1.6216643
128447,1.4820619
128448,1.4820619
128449,2.5794232
128450,1.6216643
128451,1.6216643
128452,1.6216643
128453,1.6216643
128454,1.6216643
128455,1.8962097
128456,2.2735894
128457,1.4820619
128458,2.2735894
128459,1.6216643
128460,1.6216643
128461,1.4820619
128462,1.6216643
128463,1.6216643
128464,2.5704691
128465,2.2735894
128466,2.2735894
128467,2.2735894
128468,1.4820619
128469,1.6216643
128470,1.8962097
128471,1.4820619
128472,2.2735894
128473,2.4398208
128474,1.6216643
128475,1.6216643
128476,1.6216643
128477,2.2735894
128478,2.2735894
128479,2.2735894
128480,2.2735894
128481,2.2735894
128482,1.4820619
128483,2.2735894
128484,2.2735894
128485,2.5794232
128486,2.2735894
128487,2.5794232
128488,2.2735894
128489,2.2735894
128490,2.5794232
128491,1.4820619
128492,2.2735894
128493,2.5794232
128494,2.5794232
128495,2.2735894
128496,2.2735894
128497,2.2735894
128498,2.2735894
128499,2.2735894
128500,2.2735894
128501,2.2735894
128502,3.6221862
128503,2.2735894
128504,2.5794232
128505,2.2735894
128506,2.2735894
128507,2.2735894
128508,2.2735894
128509,2.2735894
128510,1.6216643
128511,2.5794232
128512,2.2735894
128513,3.6221862
128514,2.2735894
128515,2.2735894
128516,1.6216643
128517,2.2735894
128518,2.2735894
128519,2.2735894
128520,2.2735894
128521,1.6225697
128522,2.2735894
128523,2.2735894
128524,2.5794232
128525,3.6221862
128526,2.2735894
128527,2.2735894
128528,1.6216643
128529,2.5794232
128530,2.2735894
128531,2.2735894
128532,2.2735894
128533,2.5794232
128534,2.2735894
128535,2.5794232
128536,2.2735894
128537,2.5794232
128538,2.2735894
128539,2.2735894
128540,2.2735894
128541,2.2735894
128542,2.2735894
128543,2.4398208
128544,2.2735894
128545,2.2735894
128546,2.2735894
128547,1.6216643
128548,1.4820619
128549,1.6216643
128550,1.6216643
128551,1.6216643
128552,1.6216643
128553,1.6216643
128554,1.4820619
128555,1.6216643
128556,1.6216643
128557,1.8962097
128558,2.2735894
128559,2.5794232
128560,1.4820619
128561,1.4820619
128562,1.6216643
128563,1.6225697
128564,2.2735894
128565,1.6216643
128566,1.4820619
128567,1.4820619
128568,1.6216643
128569,1.4820619
128570,1.4820619
128571,1.4820619
128572,1.6216643
128573,1.4820619
128574,1.4820619
128575,1.4820619
128576,2.2735894
128577,2.2735894
128578,2.2735894
128579,2.4398208
128580,2.2735894
128581,2.2735894
128582,2.2735894
128583,2.2735894
128584,2.2735894
128585,2.2735894
128586,2.2735894
128587,1.6216643
128588,1.6216643
128589,2.5794232
128590,2.2735894
128591,2.2735894
128592,2.5794232
128593,2.2735894
128594,2.2735894
128595,2.2735894
128596,2.5794232
128597,2.2735894
128598,1.6216643
128599,1.6216643
128600,2.2735894
128601,1.4820619
128602,1.4820619
128603,1.6216643
128604,1.6216643
128605,1.6216643
128606,1.7621721
128607,1.6216643
128608,1.4820619
128609,1.6216643
128610,1.7566073
128611,1.6216643
128612,2.5794232
128613,2.5794232
128614,2.2735894
128615,2.2735894
128616,1.4820619
128617,1.8962097
128618,1.4820619
128619,1.6216643
128620,2.2735894
128621,2.2735894
128622,1.4820619
128623,2.5794232
128624,2.2735894
128625,2.2735894
128626,1.7621721
128627,1.4820619
128628,2.2735894
128629,1.6216643
128630,2.2735894
128631,1.6216643
128632,2.2735894
128633,2.2735894
128634,1.6216643
128635,1.6216643
128636,2.2735894
128637,2.5794232
128638,2.5794232
128639,2.2735894
128640,2.2735894
128641,2.2735894
128642,2.5794232
128643,2.2735894
128644,1.4820619
128645,1.4820619
128646,1.6216643
128647,1.4820619
128648,1.6216643
128649,1.4820619
128650,2.2735894
128651,2.5794232
128652,1.6216643
128653,1.4820619
128654,1.4820619
128655,1.6216643
128656,1.6216643
128657,1.6225697
128658,1.8962097
128659,1.7566073
128660,1.8962097
128661,1.6216643
128662,1.4820619
128663,1.6216643
128664,1.6216643
128665,1.6216643
128666,1.6216643
128667,1.6216643
128668,2.2735894
128669,1.6216643
128670,1.6216643
128671,1.4820619
128672,1.4820619
128673,1.6216643
128674,1.4820619
128675,1.4820619
128676,1.4820619
128677,2.4398208
128678,1.4820619
128679,1.4820619
128680,1.6216643
128681,1.6216643
128682,1.6216643
128683,1.6216643
128684,1.6216643
128685,1.6216643
128686,1.4820619
128687,1.4820619
128688,1.6216643
128689,1.6216643
128690,2.2735894
128691,2.2735894
128692,1.6216643
128693,2.5794232
128694,2.5794232
128695,2.5794232
128696,2.2735894
128697,1.6216643
128698,2.2735894
128699,2.2735894
128700,2.2735894
128701,2.2735894
128702,2.2735894
128703,2.5794232
128704,1.6216643
128705,2.2735894
128706,1.8962097
128707,1.6216643
128708,1.8962097
128709,2.5794232
128710,2.2735894
128711,1.6216643
128712,2.4398208
128713,2.2735894
128714,1.6216643
128715,1.6216643
128716,1.4820619
128717,2.5794232
128718,1.6216643
128719,1.7621721
128720,1.6216643
128721,1.6216643
128722,1.6216643
128723,1.6216643
128724,1.4820619
128725,1.6216643
128726,1.6216643
128727,1.6216643
128728,1.6216643
128729,1.6216643
128730,1.6216643
128731,1.4820619
128732,1.6216643
128733,1.4820619
128734,1.6216643
128735,1.6216643
128736,1.6216643
128737,1.4820619
128738,1.6216643
128739,1.6216643
128740,1.4820619
128741,1.6216643
128742,1.4820619
128743,1.7621721
128744,1.7621721
128745,1.6216643
128746,1.4820619
128747,1.6216643
128748,1.4820619
128749,1.4820619
128750,1.4820619
128751,1.6216643
128752,2.2735894
128753,1.6216643
128754,1.6216643
128755,2.5794232
128756,2.5794232
128757,2.2735894
128758,2.2735894
128759,2.2735894
128760,2.2735894
128761,1.4820619
128762,1.4820619
128763,2.5794232
128764,2.2735894
128765,2.2735894
128766,1.4820619
128767,2.2735894
128768,1.6216643
128769,1.6216643
128770,1.4820619
128771,1.6216643
128772,1.7566073
128773,1.4820619
128774,1.4820619
128775,1.4820619
128776,1.4820619
128777,1.4820619
128778,2.2735894
128779,1.4820619
128780,1.7621721
128781,1.6216643
128782,2.2735894
128783,2.5794232
128784,2.2735894
128785,1.4820619
128786,1.6216643
128787,2.2735894
128788,2.2735894
128789,1.6216643
128790,1.4820619
128791,2.4398208
128792,1.6216643
128793,1.6216643
128794,1.6216643
128795,1.6216643
128796,1.4820619
128797,1.4820619
128798,1.6216643
128799,1.4820619
128800,1.4820619
128801,2.5794232
128802,1.6216643
128803,1.6216643
128804,1.6216643
128805,1.6216643
128806,1.4820619
128807,2.2735894
128808,2.2735894
128809,1.6216643
128810,1.4820619
128811,1.4820619
128812,2.5794232
128813,1.4820619
128814,1.8962097
128815,1.8962097
128816,1.7621721
128817,1.4820619
128818,1.7621721
128819,1.4820619
128820,1.6216643
128821,1.4820619
128822,1.4820619
128823,1.4820619
128824,1.4820619
128825,1.6216643
128826,1.8962097
128827,1.4820619
128828,1.4820619
128829,1.4820619
128830,1.6216643
128831,1.6216643
128832,1.6216643
128833,4.3249807
128834,2.2735894
128835,2.2735894
128836,1.6216643
128837,2.2735894
128838,2.2735894
128839,1.6216643
128840,1.4820619
128841,1.4820619
128842,1.6216643
128843,1.6216643
128844,1.7566073
128845,1.8962097
128846,1.4820619
128847,1.4820619
128848,1.4820619
128849,1.6216643
128850,1.4820619
128851,1.4820619
128852,1.4820619
128853,1.4820619
128854,1.6216643
128855,1.6216643
128856,1.4820619
128857,1.4820619
128858,1.6216643
128859,1.7621721
128860,1.6216643
128861,1.6216643
128862,1.4820619
128863,1.6216643
128864,1.6216643
128865,1.6216643
128866,1.4820619
128867,1.4820619
128868,1.6216643
128869,1.4820619
128870,1.6216643
128871,1.8962097
128872,1.4820619
128873,1.4820619
128874,1.4820619
128875,1.4820619
128876,1.8962097
128877,1.4820619
128878,1.4820619
128879,1.6216643
128880,1.6216643
128881,1.8962097
128882,2.2735894
128883,1.4820619
128884,1.4820619
128885,2.2735894
128886,1.4820619
128887,1.4820619
128888,1.8962097
128889,1.6216643
128890,2.2735894
128891,2.5794232
128892,2.2735894
128893,1.4820619
128894,1.6216643
128895,1.4820619
128896,1.6216643
128897,1.6216643
128898,1.4820619
128899,1.4820619
128900,1.6216643
128901,1.8962097
128902,1.6216643
128903,2.5794232
128904,1.6216643
128905,2.2735894
128906,1.6216643
128907,1.8962097
128908,1.6216643
128909,1.6216643
128910,1.4820619
128911,2.5794232
128912,1.6216643
128913,3.6221862
128914,1.6216643
128915,1.4820619
128916,2.5794232
128917,2.2735894
128918,1.4820619
128919,1.6216643
128920,1.6216643
128921,1.6216643
128922,1.6216643
128923,1.4820619
128924,1.4820619
128925,2.4398208
128926,1.4820619
128927,1.6216643
128928,2.5794232
128929,1.6216643
128930,1.4820619
128931,1.4820619
128932,1.6216643
128933,1.4820619
128934,2.2735894
128935,1.4820619
128936,1.4820619
128937,1.4820619
128938,1.4820619
128939,1.4820619
128940,1.4820619
128941,1.4820619
128942,1.4820619
128943,1.6216643
128944,1.6216643
128945,2.2735894
128946,1.6216643
128947,1.6216643
128948,1.6216643
128949,1.6216643
128950,1.6216643
128951,1.6216643
128952,1.8962097
128953,1.4820619
128954,1.4820619
128955,1.8962097
128956,1.4820619
128957,1.8962097
128958,1.7566073
128959,1.8962097
128960,1.4820619
128961,1.7621721
128962,1.6216643
128963,1.4820619
128964,1.6216643
128965,1.6216643
128966,1.4820619
128967,2.2735894
128968,2.2735894
128969,1.7621721
128970,1.6216643
128971,1.6216643
128972,1.6216643
128973,1.6216643
128974,1.6216643
128975,1.7621721
128976,1.7621721
128977,1.7621721
128978,1.6216643
128979,1.7621721
128980,1.6216643
128981,1.6216643
128982,1.6216643
128983,1.7621721
128984,1.6216643
128985,1.6216643
128986,1.6216643
128987,1.4820619
128988,1.6216643
128989,1.6216643
128990,1.6216643
128991,1.6216643
128992,1.7621721
128993,1.6216643
128994,1.4820619
128995,1.4820619
128996,1.6216643
128997,1.7566073
128998,2.2735894
128999,1.4820619
129000,1.6216643
129001,1.4820619
129002,1.7621721
129003,1.7621721
129004,1.4820619
129005,1.6216643
129006,1.4820619
129007,1.7621721
129008,1.6216643
129009,1.4820619
129010,1.4820619
129011,1.4820619
129012,1.6216643
129013,1.7621721
129014,1.7621721
129015,2.2735894
129016,1.7621721
129017,1.6216643
129018,1.4820619
129019,1.4820619
129020,1.7621721
129021,1.7621721
129022,1.6216643
129023,1.4820619
129024,1.4820619
129025,1.6216643
129026,1.4820619
129027,1.4820619
129028,1.4820619
129029,1.4820619
129030,1.4820619
129031,1.4820619
129032,1.6216643
129033,1.4820619
129034,1.4820619
129035,1.4820619
129036,1.6216643
129037,1.6216643
129038,1.6216643
129039,1.6216643
129040,1.6216643
129041,1.6216643
129042,1.6216643
129043,2.2735894
129044,2.2735894
129045,1.6216643
129046,2.2735894
129047,2.5794232
129048,2.5794232
129049,2.5794232
129050,1.4820619
